_RARE_ I-MISC
n't I-MISC
no I-MISC
telling I-MISC
" O
, O
which O
Hendrix I-PER
_RARE_ O
on O
a O
piece O
of O
London I-LOC
hotel O
_RARE_ O
in O
late O
_RARE_ O
. O

At O
the O
end O
of O
a O
January O
_RARE_ O
_RARE_ O
in O
the O
English I-MISC
city O
of O
Nottingham I-LOC
he O
threw O
the O
sheet O
of O
paper O
into O
the O
audience O
, O
where O
it O
was O
_RARE_ O
by O
a O
_RARE_ O
. O

_RARE_ O
also O
snapped O
up O
16 O
other O
items O
that O
were O
put O
up O
for O
auction O
by O
Hendrix I-PER
's O
former O
_RARE_ O
_RARE_ I-PER
_RARE_ I-PER
, O
who O
lived O
with O
him O
from O
_RARE_ O
to O
_RARE_ O
. O

They O
included O
a O
black O
_RARE_ O
and O
mother O
of O
_RARE_ O
_RARE_ O
box O
used O
by O
Hendrix I-PER
to O
store O
his O
drugs O
, O
which O
an O
_RARE_ O
Australian I-MISC
_RARE_ O
bought O
for O
_RARE_ O
pounds O
( O
$ O
_RARE_ O
) O
. O

The O
_RARE_ O
died O
of O
a O
drugs O
_RARE_ O
in O
_RARE_ O
aged O
27 O
. O

China I-LOC
says O
Taiwan I-LOC
_RARE_ O
atmosphere O
for O
talks O
. O

BEIJING I-LOC
1996-08-22 O

China I-LOC
on O
Thursday O
accused O
Taipei I-LOC
of O
_RARE_ O
the O
atmosphere O
for O
a O
_RARE_ O
of O
talks O
across O
the O
Taiwan I-LOC
_RARE_ I-LOC
with O
a O
visit O
to O
Ukraine I-LOC
by O
_RARE_ I-MISC
_RARE_ O
President O
_RARE_ I-PER
_RARE_ I-PER
this O
week O
that O
_RARE_ O
Beijing I-LOC
. O

_RARE_ O
only O
hours O
after O
Chinese I-MISC
state O
media O
said O
the O
time O
was O
right O
to O
_RARE_ O
in O
political O
talks O
with O
Taiwan I-LOC
, O
Foreign I-ORG
Ministry I-ORG
spokesman O
_RARE_ I-PER
_RARE_ I-PER
told O
Reuters I-ORG
: O
" O
The O
necessary O
atmosphere O
for O
the O
opening O
of O
the O
talks O
has O
been O
_RARE_ O
by O
the O
Taiwan I-LOC
authorities O
. O
" O

State O
media O
quoted O
China I-LOC
's O
top O
negotiator O
with O
Taipei I-LOC
, O
Tang I-PER
_RARE_ I-PER
, O
as O
telling O
a O
visiting O
group O
from O
Taiwan I-LOC
on O
Wednesday O
that O
it O
was O
time O
for O
the O
rivals O
to O
hold O
political O
talks O
. O

" O
Now O
is O
the O
time O
for O
the O
two O
sides O
to O
_RARE_ O
in O
political O
talks O
... O

that O
is O
to O
end O
the O
state O
of O
_RARE_ O
, O
" O
Thursday O
's O
overseas O
edition O
of O
the O
People I-ORG
's I-ORG
Daily I-ORG
quoted O
Tang I-PER
as O
saying O
. O

The O
foreign O
ministry O
's O
_RARE_ I-ORG
told O
Reuters I-ORG
_RARE_ I-ORG
in O
an O
interview O
he O
had O
read O
reports O
of O
Tang I-PER
's O
comments O
but O
gave O
no O
details O
of O
why O
the O
negotiator O
had O
considered O
the O
time O
right O
for O
talks O
with O
Taiwan I-LOC
, O
which O
Beijing I-LOC
_RARE_ O
a O
renegade O
province O
. O

China I-LOC
, O
which O
has O
long O
opposed O
all O
Taipei I-LOC
efforts O
to O
gain O
_RARE_ O
international O
_RARE_ O
, O
was O
_RARE_ O
by O
a O
visit O
to O
Ukraine I-LOC
this O
week O
by O
_RARE_ I-MISC
_RARE_ O
President O
_RARE_ I-PER
. O

China I-LOC
says O
time O
right O
for O
Taiwan I-LOC
talks O
. O

BEIJING I-LOC
1996-08-22 O

China I-LOC
has O
said O
it O
was O
time O
for O
political O
talks O
with O
Taiwan I-LOC
and O
that O
the O
rival O
island O
should O
take O
_RARE_ O
_RARE_ O
towards O
that O
goal O
. O

_RARE_ O
should O
be O
held O
to O
set O
the O
time O
and O
_RARE_ O
of O
the O
talks O
, O
the O
official O
_RARE_ I-ORG
news O
agency O
quoted O
Tang I-PER
_RARE_ I-PER
, O
executive O
vice O
chairman O
of O
the O
Association I-ORG
for I-ORG
_RARE_ I-ORG
_RARE_ I-ORG
the I-ORG
Taiwan I-ORG
_RARE_ I-ORG
, O
as O
saying O
late O
on O
Wednesday O
. O

German I-MISC
July O
car O
registrations O
up O
_RARE_ O
pct O
yr O
/ O
yr O
. O

FRANKFURT I-LOC
1996-08-22 O

German I-MISC
_RARE_ O
registrations O
of O
motor O
vehicles O
_RARE_ O
_RARE_ O
percent O
in O
July O
this O
year O
from O
the O
_RARE_ O
period O
, O
the O
Federal I-ORG
office I-ORG
for I-ORG
motor I-ORG
vehicles I-ORG
said O
on O
Thursday O
. O

The O
office O
said O
_RARE_ O
new O
cars O
were O
registered O
in O
July O
1996 O
-- O
_RARE_ O
passenger O
cars O
and O
_RARE_ O
_RARE_ O
. O

The O
figures O
_RARE_ O
a O
_RARE_ O
percent O
increase O
for O
passenger O
cars O
and O
a O
_RARE_ O
percent O
decline O
for O
_RARE_ O
from O
July O
1995 O
. O

_RARE_ O
registration O
rose O
_RARE_ O
percent O
in O
the O
period O
. O

The O
growth O
was O
partly O
due O
to O
an O
increased O
number O
of O
_RARE_ I-MISC
buying O
German I-MISC
cars O
abroad O
, O
while O
manufacturers O
said O
that O
domestic O
demand O
was O
weak O
, O
the O
federal O
office O
said O
. O

_RARE_ O
all O
German I-MISC
car O
manufacturers O
posted O
gains O
in O
registration O
numbers O
in O
the O
period O
. O

_RARE_ I-ORG
AG I-ORG
won O
_RARE_ O
registrations O
, O
slightly O
more O
than O
a O
quarter O
of O
the O
total O
. O

_RARE_ I-ORG
AG I-ORG
together O
with O
General I-ORG
_RARE_ I-ORG
came O
in O
second O
place O
with O
_RARE_ O
registrations O
, O
_RARE_ O
percent O
of O
the O
overall O
figure O
. O

Third O
was O
Ford I-ORG
with O
_RARE_ O
registrations O
, O
or O
_RARE_ O
percent O
. O

Only O
_RARE_ I-ORG
and O
_RARE_ I-ORG
had O
fewer O
registrations O
in O
July O
1996 O
compared O
to O
last O
year O
's O
July O
. O

_RARE_ I-ORG
posted O
_RARE_ O
registrations O
compared O
with O
_RARE_ O
registrations O
in O
July O
a O
year O
earlier O
. O

_RARE_ I-ORG
's O
registrations O
fell O
to O
_RARE_ O
from O
_RARE_ O
. O

_RARE_ I-MISC
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
TO O
PM O
FOR O
_RARE_ O
. O

ATHENS I-LOC
1996-08-22 O

The O
Greek I-MISC
_RARE_ O
party O
's O
executive O
bureau O
gave O
the O
green O
light O
to O
Prime O
Minister O
Costas I-PER
Simitis I-PER
to O
call O
snap O
elections O
, O
its O
general O
secretary O
Costas I-PER
_RARE_ I-PER
told O
reporters O
. O

Prime O
Minister O
Costas I-PER
Simitis I-PER
is O
going O
to O
make O
an O
official O
announcement O
after O
a O
cabinet O
meeting O
later O
on O
Thursday O
, O
said O
_RARE_ I-PER
. O

-- O
Dimitris I-PER
Kontogiannis I-PER
, O
Athens I-ORG
Newsroom I-ORG
+301 O
3311812-4 O

_RARE_ I-ORG
sets O
C$ I-MISC
100 O
million O
_RARE_ O
bond O
. O

LONDON I-LOC
1996-08-22 O

The O
following O
bond O
was O
announced O
by O
lead O
manager O
Toronto I-PER
_RARE_ I-PER
. O

_RARE_ O
_RARE_ I-ORG
_RARE_ I-ORG

_RARE_ O
C$ I-MISC
100 O
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O

_RARE_ O
_RARE_ O
ISS O
PRICE O
_RARE_ O
PAY O
DATE O
_RARE_ O

_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
BP O

MOODY O
_RARE_ O
_RARE_ O
_RARE_ O
PAY O
_RARE_ O
= O

S&P I-ORG
= O
_RARE_ O
( O
_RARE_ O
) O
_RARE_ O
_RARE_ O
_RARE_ O
US I-LOC
/ O
UK I-LOC
/ O
_RARE_ I-LOC

_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
= O

_RARE_ O
_RARE_ O
GERMAN I-MISC
_RARE_ O
_RARE_ O
= O
_RARE_ O
_RARE_ O
_RARE_ O

_RARE_ O
/ O
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
= O

_RARE_ O
_RARE_ O
_RARE_ O
7.0 O
PCT O
_RARE_ O
2001 O

NOTES O
_RARE_ I-ORG
_RARE_ I-ORG
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O

-- O
London I-ORG
Newsroom I-ORG
+44 O
171 O
542 O
_RARE_ O

_RARE_ I-ORG
sets O
$ O
300 O
million O
January O
1999 O
_RARE_ O
. O

LONDON I-LOC
1996-08-22 O

The O
following O
_RARE_ O
issue O
was O
announced O
by O
lead O
manager O
Lehman I-ORG
_RARE_ I-ORG
International I-ORG
. O

_RARE_ O
_RARE_ I-ORG
_RARE_ I-ORG
( O
_RARE_ I-MISC
NATIONAL O
_RARE_ O
_RARE_ O
) O

_RARE_ O
$ O
300 O
_RARE_ O
_RARE_ O
- O
_RARE_ O
BP O
_RARE_ O
_RARE_ O

_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ I-ORG
_RARE_ O
PAY O
DATE O
_RARE_ O

LAST O
MOODY O
_RARE_ O
ISS O
PRICE O
_RARE_ O
_RARE_ O
_RARE_ O
10 O
BP O

LAST O
S&P I-ORG
_RARE_ O
_RARE_ O
= O

NOTES O
_RARE_ O
_RARE_ O
FIRST O
_RARE_ O

_RARE_ O
LONDON I-LOC
_RARE_ O
( O
_RARE_ O
) O
_RARE_ O
_RARE_ O
_RARE_ O
US I-LOC
/ O
UK I-LOC
/ O
_RARE_ I-LOC
/ O
_RARE_ I-LOC

_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O
2 O

_RARE_ O
_RARE_ O
ENGLISH I-MISC
_RARE_ O
_RARE_ O
_RARE_ I-LOC
_RARE_ O
_RARE_ O
_RARE_ O

_RARE_ O
/ O
_RARE_ O
5 O
BP O
_RARE_ O
_RARE_ O
5 O
BP O
_RARE_ O
= O

NOTES O
_RARE_ O
_RARE_ O
_RARE_ O
_RARE_ O

-- O
London I-ORG
Newsroom I-ORG
+44 O
171 O
542 O
_RARE_ O

Port O
conditions O
_RARE_ O
- O
Syria I-LOC
- O
_RARE_ I-ORG
_RARE_ I-ORG
. O

Port O
conditions O
from O
_RARE_ I-ORG
_RARE_ I-ORG
_RARE_ I-ORG
Service I-ORG
-- O

_RARE_ I-LOC
, O
Aug O
10 O
- O
waiting O
time O
at O
_RARE_ I-LOC
and O
_RARE_ I-LOC
_RARE_ O
24 O
hours O
. O

Israel I-LOC
plays O
down O
fears O
of O
war O
with O
Syria I-LOC
. O

_RARE_ I-PER
_RARE_ I-PER

JERUSALEM I-LOC
1996-08-22 O

Israel I-LOC
's O
_RARE_ O
peace O
negotiator O
with O
Syria I-LOC
said O
on O
Thursday O
current O
_RARE_ O
between O
the O
two O
countries O
appeared O
to O
be O
a O
storm O
in O
a O
_RARE_ O
. O

_RARE_ I-PER
_RARE_ I-PER
, O
who O
as O
Israel I-LOC
's O
ambassador O
to O
Washington I-LOC
conducted O
_RARE_ O
negotiations O
with O
Syria I-LOC
, O
told O
Israel I-ORG
Radio I-ORG
it O
looked O
like O
Damascus I-LOC
wanted O
to O
talk O
rather O
than O
fight O
. O

" O
It O
appears O
to O
me O
the O
_RARE_ I-MISC
_RARE_ O
is O
still O
to O
_RARE_ O
. O

The O
_RARE_ I-MISC
are O
_RARE_ O
, O
they O
are O
definitely O
tense O
, O
but O
the O
general O
assessment O
here O
in O
Washington I-LOC
is O
that O
this O
is O
_RARE_ O
a O
storm O
in O
a O
_RARE_ O
, O
" O
he O
said O
. O

_RARE_ I-PER
is O
_RARE_ O
up O
his O
term O
as O
ambassador O
. O

He O
will O
be O
replaced O
by O
_RARE_ I-PER
_RARE_ I-PER
, O
a O
former O
Israeli I-MISC
envoy O
to O
Egypt I-LOC
and O
right-wing O
_RARE_ I-ORG
party O
politician O
. O

Israel I-LOC
on O
Wednesday O
sent O
Syria I-LOC
a O
message O
, O
via O
Washington I-LOC
, O
saying O
it O
was O
committed O
to O
peace O
and O
wanted O
to O
open O
negotiations O
without O
_RARE_ O
. O

But O
it O
_RARE_ O
Damascus I-LOC
for O
_RARE_ O
what O
it O
called O
a O
dangerous O
atmosphere O
. O

Syria I-LOC
accused O
Israel I-LOC
on O
Wednesday O
of O
_RARE_ O
a O
_RARE_ O
campaign O
against O
it O
after O
Israeli I-MISC
television O
reported O
that O
Damascus I-LOC
had O
recently O
test O
fired O
a O
_RARE_ O
. O

It O
said O
its O
arms O
_RARE_ O
were O
for O
_RARE_ O
_RARE_ O
. O

" O
The O
message O
that O
we O
sent O
to O
( O
_RARE_ I-MISC
President O
_RARE_ I-PER
_RARE_ I-PER
) O
_RARE_ I-PER
is O
that O
Israel I-LOC
is O
ready O
at O
any O
time O
without O
_RARE_ O
to O
enter O
peace O
negotiations O
, O
" O
Israeli I-MISC
Foreign O
Minister O
David I-PER
Levy I-PER
told O
Israel I-ORG
Radio I-ORG
in O
an O
interview O
. O

_RARE_ O
has O
_RARE_ O
since O
Israeli I-MISC
Prime O
Minister O
Benjamin I-PER
Netanyahu I-PER
took O
office O
in O
June O
_RARE_ O
to O
retain O
the O
_RARE_ I-LOC
_RARE_ I-LOC
Israel B-LOC
captured O
from O
Syria I-LOC
in O
the O
_RARE_ O
Middle I-LOC
East I-LOC
war O
. O

_RARE_ I-MISC
peace O
talks O
have O
been O
_RARE_ O
over O
the O
_RARE_ I-LOC
since O
1991 O
despite O
the O
previous O
government O
's O
_RARE_ O
to O
make O
_RARE_ I-LOC
_RARE_ O
. O

Peace O
talks O
between O
the O
two O
sides O
were O
last O
held O
in O
February O
. O

" O
The O
_RARE_ O
coming O
out O
of O
Damascus I-LOC
are O
bad O
, O
not O
good O
. O

The O
media O
... O

are O
full O
of O
_RARE_ O
and O
_RARE_ O
that O
must O
be O
_RARE_ O
... O

this O
_RARE_ O
atmosphere O
is O
very O
dangerous O
because O
those O
who O
_RARE_ O
it O
could O
become O
its O
prisoners O
, O
" O
Levy I-PER
said O
. O

" O
We O
expect O
from O
Syria I-LOC
, O
if O
its O
face O
is O
to O
peace O
, O
that O
it O
will O
answer O
Israel I-LOC
's O
message O
to O
enter O
peace O
negotiations O
because O
that O
is O
our O
goal O
, O
" O
he O
said O
. O
" O

We O
do O
not O
want O
a O
war O
, O
God I-PER
_RARE_ O
. O

No O
one O
_RARE_ O
from O
_RARE_ O
. O
" O

Israel I-LOC
's O
_RARE_ I-ORG
Two I-ORG
television O
said O
Damascus I-LOC
had O
sent O
a O
" O
_RARE_ O
signal O
" O
to O
Israel I-LOC
. O

It O
gave O
no O
source O
for O
the O
report O
. O

Netanyahu I-PER
and O
Levy I-PER
's O
_RARE_ O
said O
they O
could O
not O
confirm O
it O
. O

The O
television O
also O
said O
that O
Netanyahu I-PER
had O
sent O
_RARE_ O
to O
_RARE_ O
Syria I-LOC
via O
Cairo I-LOC
, O
the O
United I-LOC
States I-LOC
and O
Moscow I-LOC
. O

Polish I-MISC
diplomat O
_RARE_ O
nurses O
_RARE_ O
in O
Libya I-LOC
. O

_RARE_ I-LOC
1996-08-22 O

A O
Polish I-MISC
diplomat O
on O
Thursday O
denied O
a O
Polish I-MISC
_RARE_ O
report O
this O
week O
that O
Libya I-LOC
was O
_RARE_ O
_RARE_ O
_RARE_ O
to O
100 O
Polish I-MISC
nurses O
trying O
to O
return O
home O
after O
working O
in O
the O
North I-MISC
African I-MISC
country O
. O

" O
This O
is O
not O
true O
. O

Up O
to O
today O
, O
we O
have O
no O
_RARE_ O
of O
any O
_RARE_ O
_RARE_ O
or O
kept O
in O
Libya I-LOC
without O
her O
will O
, O
and O
we O
have O
not O
received O
any O
_RARE_ O
, O
" O
the O
Polish I-MISC
embassy O
's O
charge O
_RARE_ O
in O
_RARE_ I-LOC
, O
_RARE_ I-PER
_RARE_ I-PER
, O
told O
Reuters I-ORG
by O
telephone O
. O

Poland I-LOC
's O
labour O
ministry O
said O
this O
week O
it O
would O
send O
a O
team O
to O
Libya I-LOC
to O
_RARE_ O
, O
but O
_RARE_ I-PER
said O
the O
probe O
was O
prompted O
by O
some O
nurses O
_RARE_ O
about O
their O
work O
conditions O
such O
as O
_RARE_ O
of O
their O
_RARE_ O
. O

He O
said O
that O
there O
are O
an O
estimated O
800 O
Polish I-MISC
nurses O
working O
in O
Libya I-LOC
. O

Two O
Iranian I-MISC
opposition O
leaders O
meet O
in O
Baghdad I-LOC
. O

Hassan I-PER
_RARE_ I-PER

BAGHDAD I-LOC
1996-08-22 O

An O
Iranian I-MISC
exile O
group O
based O
in O
Iraq I-LOC
vowed O
on O
Thursday O
to O
_RARE_ O
support O
to O
Iran I-LOC
's O
Kurdish I-MISC
rebels O
after O
they O
were O
attacked O
by O
Iranian I-MISC
troops O
_RARE_ O
inside O
Iraq I-LOC
last O
month O
. O

A O
_RARE_ I-ORG
_RARE_ I-ORG
statement O
said O
its O
leader O
_RARE_ I-PER
_RARE_ I-PER
met O
in O
Baghdad I-LOC
the O
_RARE_ O
of O
the O
Kurdistan I-ORG
Democratic I-ORG
Party I-ORG
of I-ORG
Iran I-ORG
( O
_RARE_ I-ORG
) O
Hassan I-PER
_RARE_ I-PER
on O
Wednesday O
and O
_RARE_ O
his O
support O
to O
Iran I-LOC
's O
rebel O
Kurds I-MISC
. O

" O
_RARE_ I-MISC
_RARE_ O
that O
the O
Iranian I-MISC
_RARE_ I-ORG
would O
continue O
to O
stand O
side O
by O
side O
with O
their O
Kurdish I-MISC
_RARE_ O
and O
the O
_RARE_ O
movement O
in O
Iranian I-LOC
Kurdistan I-LOC
, O
" O
it O
said O
. O

A O
spokesman O
for O
the O
group O
said O
the O
meeting O
" O
_RARE_ O
a O
new O
level O
of O
cooperation O
between O
_RARE_ I-ORG
_RARE_ I-ORG
and O
the O
Iranian I-MISC
Kurdish I-MISC
_RARE_ O
" O
. O

Iran I-LOC
heavily O
_RARE_ O
targets O
in O
northern O
Iraq I-LOC
in O
July O
in O
pursuit O
of O
_RARE_ I-ORG
guerrillas O
based O
in O
Iraqi I-MISC
Kurdish I-MISC
areas O
outside O
the O
control O
of O
the O
government O
in O
Baghdad I-LOC
. O

Iraqi I-MISC
Kurdish I-MISC
areas O
_RARE_ O
Iran I-LOC
are O
under O
the O
control O
of O
guerrillas O
of O
the O
Iraqi I-ORG
Kurdish I-ORG
Patriotic I-ORG
Union I-ORG
of I-ORG
Kurdistan I-ORG
( O
PUK I-ORG
) O
group O
. O

PUK I-ORG
and O
Iraq I-LOC
's O
Kurdistan I-ORG
Democratic I-ORG
Party I-ORG
( O
KDP I-ORG
) O
the O
two O
main O
Iraqi I-MISC
Kurdish I-MISC
factions O
, O
have O
had O
northern O
Iraq I-LOC
under O
their O
control O
since O
Iraqi I-MISC
forces O
were O
ousted O
from O
Kuwait I-LOC
in O
the O
1991 O
Gulf I-MISC
War I-MISC
. O

_RARE_ O
between O
the O
two O
parties O
broke O
out O
at O
the O
weekend O
in O
the O
most O
serious O
fighting O
since O
a O
_RARE_ I-MISC
ceasefire O
last O
year O
. O

_RARE_ I-ORG
_RARE_ I-ORG
said O
Iranian I-MISC
troops O
had O
also O
been O
shelling O
KDP I-ORG
positions O
in O
_RARE_ I-LOC
region O
in O
_RARE_ I-LOC
province O
near O
the O
Iranian I-MISC
border O
over O
the O
last O
two O
days O
. O

It O
said O
about O
100 O
Iraqi I-MISC
Kurds I-MISC
were O
killed O
or O
wounded O
in O
the O
attack O
. O

Both O
Iran I-LOC
and O
Turkey I-LOC
_RARE_ O
air O
and O
land O
strikes O
at O
targets O
in O
northern O
Iraq I-LOC
in O
pursuit O
of O
their O
own O
Kurdish I-MISC
rebels O
. O

A O
U.S.-led I-MISC
air O
force O
in O
southern O
Turkey I-LOC
_RARE_ O
Iraqi I-MISC
Kurds I-MISC
from O
possible O
attacks O
by O
Baghdad I-LOC
troops O
. O

Saudi I-MISC
riyal O
rates O
steady O
in O
quiet O
summer O
trade O
. O

_RARE_ I-LOC
1996-08-22 O

The O
spot O
Saudi I-MISC
riyal O
against O
the O
dollar O
and O
riyal O
_RARE_ O
deposit O
rates O
were O
mainly O
steady O
this O
week O
in O
quiet O
summer O
trade O
, O
dealers O
in O
the O
kingdom O
said O
. O

" O
There O
were O
no O
changes O
in O
Saudi I-MISC
riyal O
rates O
. O

The O
market O
was O
very O
quiet O
because O
of O
summer O
_RARE_ O
, O
" O
one O
dealer O
said O
. O

The O
spot O
riyal O
was O
put O
at O
_RARE_ O
/ O
_RARE_ O
to O
the O
dollar O
. O

_RARE_ I-MISC
_RARE_ O
_RARE_ O
were O
at O
_RARE_ O
, O
_RARE_ O
percent O
, O
three O
months O
were O
_RARE_ O
, O
1/2 O
percent O
and O
six O
months O
were O
_RARE_ O
, O
5/8 O
percent O
. O

_RARE_ I-MISC
funds O
were O
at O
six O
, O
_RARE_ O
percent O
. O

Israel I-LOC
_RARE_ O
Arafat I-PER
's O
flight O
to O
West I-LOC
Bank I-LOC
. O

JERUSALEM I-LOC
1996-08-22 O

Israel I-LOC
gave O
Palestinian I-MISC
President O
Yasser I-PER
Arafat I-PER
permission O
on O
Thursday O
to O
fly O
over O
its O
territory O
to O
the O
West I-LOC
Bank I-LOC
, O
ending O
a O
brief O
_RARE_ I-MISC
crisis O
, O
an O
Arafat I-PER
_RARE_ O
said O
. O

" O
The O
problem O
is O
over O
. O

The O
president O
's O
aircraft O
has O
received O
permission O
to O
pass O
through O
Israeli I-MISC
_RARE_ O
but O
the O
president O
is O
not O
expected O
to O
travel O
to O
the O
West I-LOC
Bank I-LOC
before O
Monday O
, O
" O
_RARE_ I-PER
Abu I-PER
_RARE_ I-PER
told O
Reuters I-ORG
. O

Arafat I-PER
had O
been O
scheduled O
to O
meet O
former O
Israeli I-MISC
prime O
minister O
Shimon I-PER
Peres I-PER
in O
the O
West I-LOC
Bank I-LOC
town O
of O
Ramallah I-LOC
on O
Thursday O
but O
the O
venue O
was O
changed O
to O
Gaza I-LOC
after O
Israel I-LOC
denied O
flight O
_RARE_ O
to O
the O
Palestinian I-MISC
leader O
's O
_RARE_ O
. O

Palestinian I-MISC
officials O
accused O
